#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CLASP2	DYNC1LI1	9606.ENSP00000327760	9606.ENSP00000273130	0	0	0	0	0.104	0.306	0	0.134	0.415
CLASP2	CEP164	9606.ENSP00000327760	9606.ENSP00000278935	0	0	0	0	0	0	0	0.409	0.409
CLASP2	BUB1B	9606.ENSP00000327760	9606.ENSP00000287598	0	0	0	0	0.055	0	0.500	0.499	0.742
CLASP2	CCNB2	9606.ENSP00000327760	9606.ENSP00000288207	0	0	0	0	0	0	0.400	0	0.400
CLASP2	MAD2L1	9606.ENSP00000327760	9606.ENSP00000296509	0	0	0	0	0.097	0	0.500	0.198	0.606
CLASP2	PLK1	9606.ENSP00000327760	9606.ENSP00000300093	0	0	0	0	0.054	0.091	0.800	0.318	0.867
CLASP2	MAPRE2	9606.ENSP00000327760	9606.ENSP00000300249	0	0	0	0	0.049	0	0	0.445	0.450
CLASP2	BUB1	9606.ENSP00000327760	9606.ENSP00000302530	0	0	0	0	0	0	0	0.471	0.471
CLASP2	NUDC	9606.ENSP00000327760	9606.ENSP00000319664	0	0	0	0	0.057	0	0.800	0.460	0.889
CLASP2	DYNC1H1	9606.ENSP00000327760	9606.ENSP00000348965	0	0	0	0	0.095	0.303	0	0.171	0.431
CLASP2	KIF2A	9606.ENSP00000327760	9606.ENSP00000385000	0	0	0	0	0.100	0	0	0.397	0.434
CLASP2	DYNLT1	9606.ENSP00000327760	9606.ENSP00000356056	0	0	0	0	0.049	0.431	0	0.049	0.441
CLASP2	MAD1L1	9606.ENSP00000327760	9606.ENSP00000385334	0	0	0	0	0.068	0	0	0.461	0.476
CLASP2	PAFAH1B1	9606.ENSP00000327760	9606.ENSP00000380378	0	0	0	0	0.074	0.431	0	0.084	0.476
CLASP2	KIF2C	9606.ENSP00000327760	9606.ENSP00000361298	0	0	0	0	0.075	0	0	0.477	0.496
CLASP2	CENPF	9606.ENSP00000327760	9606.ENSP00000355922	0	0	0	0	0.042	0	0	0.501	0.501
CLASP2	CDK1	9606.ENSP00000327760	9606.ENSP00000378699	0	0	0	0	0.054	0	0.400	0.285	0.559
CLASP2	BUB3	9606.ENSP00000327760	9606.ENSP00000357858	0	0	0	0	0.084	0.099	0.500	0.411	0.724
CLASP2	CKAP5	9606.ENSP00000327760	9606.ENSP00000432768	0	0	0	0	0.166	0.151	0	0.645	0.727
CLASP2	DCTN1	9606.ENSP00000327760	9606.ENSP00000354791	0	0	0	0	0.055	0.617	0	0.417	0.770
CLASP2	CDC20	9606.ENSP00000327760	9606.ENSP00000361540	0	0	0	0	0.044	0	0.800	0.157	0.824
CLASP2	MAPRE1	9606.ENSP00000327760	9606.ENSP00000364721	0	0	0	0	0.083	0.836	0	0.685	0.948
CLTA	WASL	9606.ENSP00000242285	9606.ENSP00000223023	0	0	0	0	0.049	0.299	0	0.307	0.498
CLTA	MAD2L2	9606.ENSP00000242285	9606.ENSP00000235310	0	0	0	0	0.049	0.292	0	0.527	0.654
CLTA	CDC20	9606.ENSP00000242285	9606.ENSP00000361540	0	0	0	0	0.048	0.054	0	0.407	0.419
CLTA	SNX9	9606.ENSP00000242285	9606.ENSP00000376024	0	0	0	0	0.042	0	0.500	0.355	0.664
CLTA	CLTC	9606.ENSP00000242285	9606.ENSP00000479606	0	0	0	0	0.131	0.935	0.900	0.959	0.999
CLTC	WASL	9606.ENSP00000479606	9606.ENSP00000223023	0	0	0	0	0.060	0.309	0.400	0.412	0.740
CLTC	CLTA	9606.ENSP00000479606	9606.ENSP00000242285	0	0	0	0	0.131	0.935	0.900	0.959	0.999
CLTC	ANLN	9606.ENSP00000479606	9606.ENSP00000265748	0	0	0	0	0.070	0.397	0	0	0.415
CLTC	TACC3	9606.ENSP00000479606	9606.ENSP00000326550	0	0	0	0	0.044	0.602	0	0.716	0.882
CLTC	DYNC1H1	9606.ENSP00000479606	9606.ENSP00000348965	0	0	0	0	0.178	0	0	0.316	0.415
CLTC	DCTN1	9606.ENSP00000479606	9606.ENSP00000354791	0	0	0	0	0.060	0.074	0.500	0.321	0.664
CLTC	TPR	9606.ENSP00000479606	9606.ENSP00000356448	0	0	0	0	0.084	0	0.500	0	0.522
CLTC	SNX9	9606.ENSP00000479606	9606.ENSP00000376024	0	0	0	0	0.042	0.328	0.500	0.455	0.801
CLTC	BIRC6	9606.ENSP00000479606	9606.ENSP00000393596	0	0	0	0	0.155	0	0.400	0.123	0.516
CLTC	GOLGA2	9606.ENSP00000479606	9606.ENSP00000416097	0	0	0	0	0.055	0	0	0.398	0.406
CLTC	CKAP5	9606.ENSP00000479606	9606.ENSP00000432768	0	0	0	0	0.125	0	0	0.400	0.453
CLTC	HNRNPU	9606.ENSP00000479606	9606.ENSP00000491215	0	0	0	0	0.110	0	0	0.358	0.404
CLTC	RCC1	9606.ENSP00000479606	9606.ENSP00000497402	0	0	0	0	0.049	0	0	0.420	0.425
CSNK1A1	BUB1	9606.ENSP00000261798	9606.ENSP00000302530	0	0	0	0	0	0	0	0.422	0.422
CSNK1A1	CDC25A	9606.ENSP00000261798	9606.ENSP00000303706	0	0	0	0	0	0.292	0	0.220	0.424
CSNK1A1	TNKS	9606.ENSP00000261798	9606.ENSP00000311579	0	0	0	0	0.081	0	0	0.506	0.526
CSNK1A1	FAM83D	9606.ENSP00000261798	9606.ENSP00000481465	0	0	0	0	0.042	0.815	0	0.375	0.879
CTDP1	TXNL4A	9606.ENSP00000484525	9606.ENSP00000269601	0	0	0	0	0.062	0	0	0.418	0.431
CTDP1	ERCC6L	9606.ENSP00000484525	9606.ENSP00000334675	0	0	0	0	0.139	0.060	0	0.337	0.416
CTDP1	ENSA	9606.ENSP00000484525	9606.ENSP00000341743	0	0	0	0	0.042	0	0	0.466	0.466
CTDP1	MASTL	9606.ENSP00000484525	9606.ENSP00000365107	0	0	0	0	0	0	0	0.449	0.449
CTDP1	CCNK	9606.ENSP00000484525	9606.ENSP00000374529	0	0	0	0	0.138	0	0.500	0.719	0.868
CTDP1	ARPP19	9606.ENSP00000484525	9606.ENSP00000454341	0	0	0	0	0	0	0	0.413	0.413
CUL3	AURKA	9606.ENSP00000264414	9606.ENSP00000216911	0	0	0	0	0	0.292	0	0.220	0.424
CUL3	KLHL18	9606.ENSP00000264414	9606.ENSP00000232766	0	0	0	0	0.049	0.829	0	0.490	0.910
CUL3	UBE2I	9606.ENSP00000264414	9606.ENSP00000348056	0	0	0	0	0.060	0.166	0	0.310	0.412
CUL3	RBBP8	9606.ENSP00000264414	9606.ENSP00000382628	0	0	0	0	0.049	0.292	0	0.218	0.427
CUL3	BIRC6	9606.ENSP00000264414	9606.ENSP00000393596	0	0	0	0	0.143	0.233	0	0.287	0.491
CUL3	FBXL7	9606.ENSP00000264414	9606.ENSP00000423630	0	0	0	0	0	0.343	0	0.259	0.492
CUL3	CDT1	9606.ENSP00000264414	9606.ENSP00000301019	0	0	0	0	0.091	0	0	0.500	0.526
CUL3	CDC20	9606.ENSP00000264414	9606.ENSP00000361540	0	0	0	0	0.042	0.298	0	0.362	0.534
CUL3	PLK1	9606.ENSP00000264414	9606.ENSP00000300093	0	0	0	0	0.064	0.314	0	0.562	0.694
CUL3	KATNA1	9606.ENSP00000264414	9606.ENSP00000356381	0	0	0	0	0.064	0.536	0	0.357	0.697
CUL3	AURKB	9606.ENSP00000264414	9606.ENSP00000313950	0	0	0	0	0.044	0.510	0	0.856	0.927
CUL3	KLHL42	9606.ENSP00000264414	9606.ENSP00000370671	0	0	0	0	0.049	0.834	0.900	0.627	0.993
CUL3	KLHL21	9606.ENSP00000264414	9606.ENSP00000366886	0	0	0	0	0.049	0.795	0.900	0.729	0.994
CUL3	KLHL22	9606.ENSP00000264414	9606.ENSP00000331682	0	0	0	0	0	0.833	0.900	0.727	0.995
CUL3	KLHL13	9606.ENSP00000264414	9606.ENSP00000419803	0	0	0	0	0	0.847	0.900	0.980	0.999
CUL3	KLHL9	9606.ENSP00000264414	9606.ENSP00000351933	0	0	0	0	0.045	0.799	0.900	0.993	0.999
DCLRE1A	MAD2L2	9606.ENSP00000355185	9606.ENSP00000235310	0	0	0	0	0	0	0	0.445	0.445
DCLRE1A	TERF1	9606.ENSP00000355185	9606.ENSP00000276603	0	0	0	0	0.064	0	0	0.564	0.574
DCLRE1A	CENPS	9606.ENSP00000355185	9606.ENSP00000308583	0	0	0	0	0.078	0	0.500	0.349	0.674
DCLRE1A	CENPX	9606.ENSP00000355185	9606.ENSP00000464357	0	0	0	0	0.047	0.062	0.500	0.338	0.664
DCTN1	ZW10	9606.ENSP00000354791	9606.ENSP00000200135	0	0	0	0	0.079	0	0	0.707	0.719
DCTN1	HAUS4	9606.ENSP00000354791	9606.ENSP00000206474	0	0	0	0	0.042	0.095	0.500	0	0.528
DCTN1	NR3C1	9606.ENSP00000354791	9606.ENSP00000231509	0	0	0	0	0.049	0	0.400	0	0.405
DCTN1	MAPRE3	9606.ENSP00000354791	9606.ENSP00000233121	0	0	0	0	0.092	0.914	0	0.816	0.984
DCTN1	HAUS3	9606.ENSP00000354791	9606.ENSP00000243706	0	0	0	0	0	0	0.500	0	0.499
DCTN1	KNSTRN	9606.ENSP00000354791	9606.ENSP00000249776	0	0	0	0	0	0.196	0	0.477	0.561
DCTN1	HAUS8	9606.ENSP00000354791	9606.ENSP00000253669	0	0	0	0	0	0.162	0.500	0	0.563
DCTN1	DCTN3	9606.ENSP00000354791	9606.ENSP00000259632	0	0	0	0	0.427	0.976	0.900	0.938	0.999
DCTN1	KIF23	9606.ENSP00000354791	9606.ENSP00000260363	0	0	0	0	0.042	0	0.500	0.119	0.541
DCTN1	HAUS2	9606.ENSP00000354791	9606.ENSP00000260372	0	0	0	0	0	0	0.500	0	0.499
DCTN1	KIF11	9606.ENSP00000354791	9606.ENSP00000260731	0	0.001	0	0	0.074	0.292	0.500	0.801	0.926
DCTN1	NDC80	9606.ENSP00000354791	9606.ENSP00000261597	0	0	0	0	0.067	0.262	0	0.304	0.479
DCTN1	CLASP1	9606.ENSP00000354791	9606.ENSP00000263710	0	0	0	0	0.083	0.458	0	0.521	0.741
DCTN1	CENPE	9606.ENSP00000354791	9606.ENSP00000265148	0	0	0	0	0.049	0.132	0.500	0.617	0.821
DCTN1	KIF2B	9606.ENSP00000354791	9606.ENSP00000268919	0	0	0	0	0	0	0.500	0.174	0.569
DCTN1	DYNC1LI1	9606.ENSP00000354791	9606.ENSP00000273130	0	0	0	0	0.097	0.994	0.500	0.579	0.998
DCTN1	HAUS1	9606.ENSP00000354791	9606.ENSP00000282058	0	0	0	0	0	0	0.500	0.054	0.506
DCTN1	PLK1	9606.ENSP00000354791	9606.ENSP00000300093	0	0	0	0	0.082	0.329	0.800	0.397	0.915
DCTN1	MAPRE2	9606.ENSP00000354791	9606.ENSP00000300249	0	0	0	0	0.055	0.187	0	0.449	0.540
DCTN1	ZWILCH	9606.ENSP00000354791	9606.ENSP00000311429	0	0	0	0	0.049	0	0	0.627	0.630
DCTN1	CETN1	9606.ENSP00000354791	9606.ENSP00000319052	0	0	0	0	0	0	0	0.635	0.635
DCTN1	NUDC	9606.ENSP00000354791	9606.ENSP00000319664	0	0	0	0	0.061	0.095	0	0.574	0.607
DCTN1	CLASP2	9606.ENSP00000354791	9606.ENSP00000327760	0	0	0	0	0.055	0.617	0	0.417	0.770
DCTN1	EPB41	9606.ENSP00000354791	9606.ENSP00000345259	0	0	0	0	0.047	0.292	0	0.204	0.416
DCTN1	DYNC1H1	9606.ENSP00000354791	9606.ENSP00000348965	0	0	0	0	0.240	0.998	0.800	0.892	0.999
DCTN1	TPPP	9606.ENSP00000354791	9606.ENSP00000353785	0	0	0	0	0.072	0	0	0.958	0.959
DCTN1	SEPTIN2	9606.ENSP00000354791	9606.ENSP00000479861	0	0	0	0	0.067	0	0.400	0.077	0.438
DCTN1	CKAP5	9606.ENSP00000354791	9606.ENSP00000432768	0	0	0	0	0.184	0.099	0	0.328	0.463
DCTN1	SEPTIN7	9606.ENSP00000354791	9606.ENSP00000413507	0	0	0	0	0.075	0	0	0.463	0.482
DCTN1	BORA	9606.ENSP00000354791	9606.ENSP00000479266	0	0	0	0	0	0	0.500	0.065	0.512
DCTN1	NEK1	9606.ENSP00000354791	9606.ENSP00000424757	0	0	0	0	0	0	0	0.514	0.514
DCTN1	HAUS7	9606.ENSP00000354791	9606.ENSP00000359230	0	0	0	0	0.049	0.089	0.500	0	0.528
DCTN1	HAUS5	9606.ENSP00000354791	9606.ENSP00000439056	0	0	0	0	0.064	0.124	0.500	0	0.554
DCTN1	HAUS6	9606.ENSP00000354791	9606.ENSP00000369871	0	0	0	0	0.049	0.167	0.500	0	0.569
DCTN1	TPR	9606.ENSP00000354791	9606.ENSP00000356448	0	0	0	0	0.049	0.099	0.500	0.133	0.579
DCTN1	BIRC6	9606.ENSP00000354791	9606.ENSP00000393596	0	0	0	0	0.062	0	0.500	0.248	0.616
DCTN1	GOLGA2	9606.ENSP00000354791	9606.ENSP00000416097	0	0	0	0	0.079	0	0.500	0.320	0.659
DCTN1	CLTC	9606.ENSP00000354791	9606.ENSP00000479606	0	0	0	0	0.060	0.074	0.500	0.321	0.664
DCTN1	NDE1	9606.ENSP00000354791	9606.ENSP00000379643	0	0	0	0	0.049	0.091	0	0.726	0.742
DCTN1	NUMA1	9606.ENSP00000354791	9606.ENSP00000377298	0	0	0	0	0.190	0.234	0	0.694	0.794
DCTN1	KIF2C	9606.ENSP00000354791	9606.ENSP00000361298	0	0	0	0	0.049	0.199	0.500	0.636	0.843
DCTN1	DYNLT1	9606.ENSP00000354791	9606.ENSP00000356056	0	0	0	0	0.049	0.612	0	0.624	0.849
DCTN1	KIF2A	9606.ENSP00000354791	9606.ENSP00000385000	0	0	0	0	0.049	0.244	0.720	0.351	0.851
DCTN1	PAFAH1B1	9606.ENSP00000354791	9606.ENSP00000380378	0	0	0	0	0.074	0.667	0.800	0.377	0.956
DCTN1	MAPRE1	9606.ENSP00000354791	9606.ENSP00000364721	0	0	0	0	0.077	0.977	0	0.881	0.997
DCTN3	HAUS4	9606.ENSP00000259632	9606.ENSP00000206474	0	0	0	0	0.074	0	0.500	0.268	0.631
DCTN3	NR3C1	9606.ENSP00000259632	9606.ENSP00000231509	0	0	0	0	0.049	0	0.400	0	0.405
DCTN3	HAUS3	9606.ENSP00000259632	9606.ENSP00000243706	0	0	0	0	0.044	0	0.500	0	0.501
DCTN3	HAUS8	9606.ENSP00000259632	9606.ENSP00000253669	0	0	0	0	0.044	0	0.500	0	0.501
DCTN3	CLASP1	9606.ENSP00000259632	9606.ENSP00000263710	0	0	0	0	0.056	0.319	0	0.185	0.430
DCTN3	SEPTIN2	9606.ENSP00000259632	9606.ENSP00000479861	0	0	0	0	0.097	0	0.400	0.073	0.453
DCTN3	HAUS2	9606.ENSP00000259632	9606.ENSP00000260372	0	0	0	0	0	0	0.500	0	0.499
DCTN3	BORA	9606.ENSP00000259632	9606.ENSP00000479266	0	0	0	0	0	0	0.500	0	0.499
DCTN3	KIF2B	9606.ENSP00000259632	9606.ENSP00000268919	0	0	0	0	0	0	0.500	0	0.499
DCTN3	KIF23	9606.ENSP00000259632	9606.ENSP00000260363	0	0	0	0	0.042	0	0.500	0	0.500
DCTN3	KIF2C	9606.ENSP00000259632	9606.ENSP00000361298	0	0	0	0	0.042	0	0.500	0	0.500
DCTN3	KIF11	9606.ENSP00000259632	9606.ENSP00000260731	0	0	0	0	0.042	0	0.500	0	0.500
DCTN3	HAUS6	9606.ENSP00000259632	9606.ENSP00000369871	0	0	0	0	0.047	0	0.500	0	0.503
DCTN3	HAUS5	9606.ENSP00000259632	9606.ENSP00000439056	0	0	0	0	0.049	0	0.500	0	0.504
DCTN3	HAUS7	9606.ENSP00000259632	9606.ENSP00000359230	0	0	0	0	0.049	0	0.500	0	0.504
DCTN3	CENPE	9606.ENSP00000259632	9606.ENSP00000265148	0	0	0	0	0.049	0	0.500	0	0.504
DCTN3	GOLGA2	9606.ENSP00000259632	9606.ENSP00000416097	0	0	0	0	0.056	0	0.500	0.042	0.508
DCTN3	HAUS1	9606.ENSP00000259632	9606.ENSP00000282058	0	0	0	0	0.082	0	0.500	0	0.521
DCTN3	KIF2A	9606.ENSP00000259632	9606.ENSP00000385000	0	0	0	0	0.044	0	0.500	0.167	0.567
DCTN3	DYNC1LI1	9606.ENSP00000259632	9606.ENSP00000273130	0	0	0	0	0.060	0.460	0.500	0.209	0.772
DCTN3	PLK1	9606.ENSP00000259632	9606.ENSP00000300093	0	0	0	0	0.048	0	0.800	0.144	0.822
DCTN3	PAFAH1B1	9606.ENSP00000259632	9606.ENSP00000380378	0	0	0	0	0.075	0.096	0.800	0.195	0.847
DCTN3	DYNC1H1	9606.ENSP00000259632	9606.ENSP00000348965	0	0	0	0	0.058	0.800	0.800	0.214	0.966
DCTN3	DCTN1	9606.ENSP00000259632	9606.ENSP00000354791	0	0	0	0	0.427	0.976	0.900	0.938	0.999
DIS3L2	TENT4B	9606.ENSP00000315569	9606.ENSP00000396995	0	0	0	0	0	0.065	0	0.586	0.597
DSN1	ZW10	9606.ENSP00000389810	9606.ENSP00000200135	0	0	0	0	0.083	0.059	0	0.791	0.804
DSN1	AURKA	9606.ENSP00000389810	9606.ENSP00000216911	0	0	0	0	0.279	0	0	0.281	0.459
DSN1	KNSTRN	9606.ENSP00000389810	9606.ENSP00000249776	0	0	0	0	0.262	0	0	0.497	0.613
DSN1	CCNB1	9606.ENSP00000389810	9606.ENSP00000256442	0	0	0	0	0.253	0.091	0.400	0.448	0.745
DSN1	KIF11	9606.ENSP00000389810	9606.ENSP00000260731	0	0	0	0	0.254	0.049	0	0.299	0.460
DSN1	NDC80	9606.ENSP00000389810	9606.ENSP00000261597	0	0	0	0	0.277	0.840	0.540	0.788	0.987
DSN1	SGO1	9606.ENSP00000389810	9606.ENSP00000263753	0	0	0	0	0.215	0.308	0	0.546	0.732
DSN1	CENPE	9606.ENSP00000389810	9606.ENSP00000265148	0	0	0	0	0.202	0.063	0	0.560	0.642
DSN1	KIF2B	9606.ENSP00000389810	9606.ENSP00000268919	0	0	0	0	0.059	0.218	0	0.308	0.447
DSN1	NUF2	9606.ENSP00000389810	9606.ENSP00000271452	0	0	0	0	0.320	0.874	0.540	0.806	0.991
DSN1	CENPC	9606.ENSP00000389810	9606.ENSP00000273853	0	0	0	0	0.044	0.945	0	0.890	0.993
DSN1	SPC25	9606.ENSP00000389810	9606.ENSP00000282074	0	0	0	0	0.291	0.839	0.540	0.394	0.963
DSN1	SKA1	9606.ENSP00000389810	9606.ENSP00000285116	0	0	0	0	0.211	0	0	0.506	0.594
DSN1	BUB1B	9606.ENSP00000389810	9606.ENSP00000287598	0	0	0	0	0.251	0.228	0.500	0.704	0.903
DSN1	CCNB2	9606.ENSP00000389810	9606.ENSP00000288207	0	0	0	0	0.199	0.091	0.400	0.091	0.549
DSN1	MIS18A	9606.ENSP00000389810	9606.ENSP00000290130	0	0	0	0	0.296	0	0	0.270	0.464
DSN1	MAD2L1	9606.ENSP00000389810	9606.ENSP00000296509	0	0	0	0	0.264	0.079	0.500	0.484	0.802
DSN1	PLK1	9606.ENSP00000389810	9606.ENSP00000300093	0	0	0	0	0.172	0.087	0.500	0.369	0.730
DSN1	TPX2	9606.ENSP00000389810	9606.ENSP00000300403	0	0	0	0	0.253	0.091	0	0.263	0.456
DSN1	BIRC5	9606.ENSP00000389810	9606.ENSP00000301633	0	0	0	0	0.221	0.071	0	0.455	0.571
DSN1	BUB1	9606.ENSP00000389810	9606.ENSP00000302530	0	0	0	0	0.265	0.797	0	0.656	0.944
DSN1	CENPS	9606.ENSP00000389810	9606.ENSP00000308583	0	0	0	0	0.063	0.071	0	0.474	0.502
DSN1	MIS18BP1	9606.ENSP00000389810	9606.ENSP00000309790	0	0	0	0	0.133	0.059	0	0.352	0.425
DSN1	ZWILCH	9606.ENSP00000389810	9606.ENSP00000311429	0	0	0	0	0.376	0.059	0	0.516	0.691
DSN1	AURKB	9606.ENSP00000389810	9606.ENSP00000313950	0	0	0	0	0.191	0	0	0.797	0.829
DSN1	SKA3	9606.ENSP00000389810	9606.ENSP00000319417	0	0	0	0	0.291	0	0	0.538	0.658
DSN1	NUDC	9606.ENSP00000389810	9606.ENSP00000319664	0	0	0	0	0.064	0	0.500	0.197	0.591
DSN1	SPAG5	9606.ENSP00000389810	9606.ENSP00000323300	0	0	0	0	0.274	0	0	0.300	0.470
DSN1	CDCA2	9606.ENSP00000389810	9606.ENSP00000328228	0	0	0	0	0.196	0	0	0.349	0.454
DSN1	KNTC1	9606.ENSP00000389810	9606.ENSP00000328236	0	0	0	0	0.313	0	0	0.183	0.415
DSN1	SKA2	9606.ENSP00000389810	9606.ENSP00000333433	0	0	0	0	0.103	0.292	0	0.443	0.615
DSN1	ERCC6L	9606.ENSP00000389810	9606.ENSP00000334675	0	0	0	0	0.217	0.112	0	0.225	0.414
DSN1	KNL1	9606.ENSP00000389810	9606.ENSP00000335463	0	0	0	0	0.121	0.874	0.540	0.947	0.996
DSN1	CENPA	9606.ENSP00000389810	9606.ENSP00000336868	0	0	0	0	0.157	0.193	0	0.898	0.925
DSN1	DYNC1H1	9606.ENSP00000389810	9606.ENSP00000348965	0	0	0	0	0	0.055	0.500	0.107	0.541
DSN1	CENPF	9606.ENSP00000389810	9606.ENSP00000355922	0	0	0	0	0.259	0.045	0	0.399	0.537
DSN1	NSL1	9606.ENSP00000389810	9606.ENSP00000355944	0	0	0	0	0.175	0.990	0.900	0.987	0.999
DSN1	PMF1	9606.ENSP00000389810	9606.ENSP00000357256	0	0	0	0	0.049	0.986	0.900	0.997	0.999
DSN1	CENPW	9606.ENSP00000389810	9606.ENSP00000357308	0	0	0	0	0.189	0.050	0	0.567	0.638
DSN1	BUB3	9606.ENSP00000389810	9606.ENSP00000357858	0	0	0	0	0.094	0.048	0.500	0.510	0.760
DSN1	ITGB3BP	9606.ENSP00000389810	9606.ENSP00000360133	0	0	0	0	0.138	0	0	0.420	0.478
DSN1	KIF2C	9606.ENSP00000389810	9606.ENSP00000361298	0	0	0	0	0.260	0	0	0.484	0.602
DSN1	CDC20	9606.ENSP00000389810	9606.ENSP00000361540	0	0	0	0	0.188	0.099	0.500	0.351	0.731
DSN1	CDCA8	9606.ENSP00000389810	9606.ENSP00000362146	0	0	0	0	0.241	0	0	0.475	0.585
DSN1	ZWINT	9606.ENSP00000389810	9606.ENSP00000363055	0	0	0	0	0.352	0.896	0.540	0.949	0.998
DSN1	MIS12	9606.ENSP00000389810	9606.ENSP00000370557	0	0	0	0	0.082	0.991	0.900	0.984	0.999
DSN1	PTTG1	9606.ENSP00000389810	9606.ENSP00000377536	0	0	0	0	0.174	0	0	0.330	0.423
DSN1	INCENP	9606.ENSP00000389810	9606.ENSP00000378295	0	0	0	0	0.159	0.065	0	0.806	0.835
DSN1	CDK1	9606.ENSP00000389810	9606.ENSP00000378699	0	0	0	0	0.264	0.094	0.400	0.361	0.710
DSN1	CENPX	9606.ENSP00000389810	9606.ENSP00000464357	0	0	0	0	0.059	0.077	0	0.492	0.521
DSN1	CENPT	9606.ENSP00000389810	9606.ENSP00000457810	0	0	0	0	0.097	0	0	0.815	0.826
DSN1	SPC24	9606.ENSP00000389810	9606.ENSP00000465075	0	0	0	0	0.152	0.865	0.540	0.899	0.993
DYNC1H1	HAUS4	9606.ENSP00000348965	9606.ENSP00000206474	0	0	0	0	0	0	0.500	0	0.499
DYNC1H1	NR3C1	9606.ENSP00000348965	9606.ENSP00000231509	0	0	0	0	0.049	0	0.400	0.105	0.444
DYNC1H1	MAPRE3	9606.ENSP00000348965	9606.ENSP00000233121	0	0	0	0	0.062	0.186	0	0.348	0.458
DYNC1H1	HAUS3	9606.ENSP00000348965	9606.ENSP00000243706	0	0	0	0	0	0	0.500	0	0.499
DYNC1H1	HAUS8	9606.ENSP00000348965	9606.ENSP00000253669	0	0	0	0	0	0	0.500	0.100	0.530
DYNC1H1	CCNB1	9606.ENSP00000348965	9606.ENSP00000256442	0	0	0	0	0.047	0.106	0.400	0.106	0.482
DYNC1H1	DCTN3	9606.ENSP00000348965	9606.ENSP00000259632	0	0	0	0	0.058	0.800	0.800	0.214	0.966
DYNC1H1	HAUS2	9606.ENSP00000348965	9606.ENSP00000260372	0	0	0	0	0.042	0	0.500	0	0.500
DYNC1H1	KIF11	9606.ENSP00000348965	9606.ENSP00000260731	0	0	0	0	0.042	0.284	0	0.312	0.487
DYNC1H1	CLASP1	9606.ENSP00000348965	9606.ENSP00000263710	0	0	0	0	0.108	0.230	0	0.240	0.432
DYNC1H1	DYNC1LI1	9606.ENSP00000348965	9606.ENSP00000273130	0	0	0	0	0.088	0.899	0.900	0.922	0.999
DYNC1H1	HAUS1	9606.ENSP00000348965	9606.ENSP00000282058	0	0	0	0	0	0	0.500	0	0.499
DYNC1H1	BUB1B	9606.ENSP00000348965	9606.ENSP00000287598	0	0	0	0	0.044	0	0.500	0.173	0.570
DYNC1H1	CCNB2	9606.ENSP00000348965	9606.ENSP00000288207	0	0	0	0	0.049	0.106	0.400	0.074	0.464
DYNC1H1	MAD2L1	9606.ENSP00000348965	9606.ENSP00000296509	0	0	0	0	0.053	0.071	0.500	0.077	0.539
DYNC1H1	PLK1	9606.ENSP00000348965	9606.ENSP00000300093	0	0	0	0	0.042	0	0.800	0.183	0.829
DYNC1H1	CETN1	9606.ENSP00000348965	9606.ENSP00000319052	0	0	0	0	0	0.134	0.500	0.241	0.643
DYNC1H1	NUDC	9606.ENSP00000348965	9606.ENSP00000319664	0	0	0	0	0.067	0.095	0.500	0.869	0.937
DYNC1H1	CLASP2	9606.ENSP00000348965	9606.ENSP00000327760	0	0	0	0	0.095	0.303	0	0.171	0.431
DYNC1H1	CLTC	9606.ENSP00000348965	9606.ENSP00000479606	0	0	0	0	0.178	0	0	0.316	0.415
DYNC1H1	KIFC1	9606.ENSP00000348965	9606.ENSP00000393963	0	0	0	0	0.042	0.262	0	0.261	0.432
DYNC1H1	CKAP5	9606.ENSP00000348965	9606.ENSP00000432768	0	0	0	0	0.183	0.071	0	0.315	0.434
DYNC1H1	SEPTIN2	9606.ENSP00000348965	9606.ENSP00000479861	0	0.045	0	0	0.064	0.058	0.400	0.074	0.447
DYNC1H1	HAUS7	9606.ENSP00000348965	9606.ENSP00000359230	0	0	0	0	0	0	0.500	0	0.499
DYNC1H1	BORA	9606.ENSP00000348965	9606.ENSP00000479266	0	0	0	0	0	0	0.500	0	0.499
DYNC1H1	HAUS6	9606.ENSP00000348965	9606.ENSP00000369871	0	0	0	0	0.049	0	0.500	0	0.504
DYNC1H1	NEK1	9606.ENSP00000348965	9606.ENSP00000424757	0	0	0	0	0.069	0	0	0.511	0.526
DYNC1H1	CDC20	9606.ENSP00000348965	9606.ENSP00000361540	0	0	0	0	0.042	0	0.500	0.090	0.526
DYNC1H1	DSN1	9606.ENSP00000348965	9606.ENSP00000389810	0	0	0	0	0	0.055	0.500	0.107	0.541
DYNC1H1	MAPRE1	9606.ENSP00000348965	9606.ENSP00000364721	0	0	0	0	0.056	0.431	0	0.217	0.543
DYNC1H1	HAUS5	9606.ENSP00000348965	9606.ENSP00000439056	0	0	0	0	0.054	0	0.500	0.114	0.544
DYNC1H1	KIF2A	9606.ENSP00000348965	9606.ENSP00000385000	0	0	0	0	0.042	0	0	0.545	0.546
DYNC1H1	NDE1	9606.ENSP00000348965	9606.ENSP00000379643	0	0	0	0	0.055	0.068	0	0.541	0.560
DYNC1H1	GOLGA2	9606.ENSP00000348965	9606.ENSP00000416097	0	0	0	0	0.118	0	0.500	0.126	0.581
